98.1384150003;409.788745499;0.00356120686055;0.0;2.2137991177
123.641651282;304.325131284;0.00277300722735;0.0;-1.49609546164
146.594563936;217.469585993;0.00247559955871;0.0;1.77351082482
146.986921417;36.7317223969;0.00209649159399;0.0;-2.71581233036
195.492115038;73.8189905088;0.0242837473393;0.0;2.63750968276
247.479481305;234.424683682;0.00204164876989;0.0;2.91572941967
292.355368224;28.3482641954;0.00210809773769;0.0;-2.1315668883
293.091038502;244.816278811;0.00153237538195;0.0;-1.78524587706
294.21906626;83.9005650283;0.00352321720366;0.0;2.24798075985
295.101870593;86.4864383594;0.00211513249481;0.0;2.44798264554
371.170177273;148.072896158;0.00180755915047;0.0;2.14657819156
390.64091728;39.5440579357;0.00318777271749;0.0;-0.261319493209
391.229453502;219.636488798;0.00447288334437;0.0;2.22938164319
439.538468382;50.689020261;0.00442972158265;0.0;1.37704328015
492.751951778;25.7371613557;0.002501516993;0.0;-3.11334668353
495.253230721;38.2946372006;0.00171593414778;0.0;-1.91382381374
587.408194132;120.848216813;0.00512526290991;0.0;0.846881409574
589.124758113;55.3511666566;0.00579467344422;0.0;-1.7942486479
783.488845392;93.7310153641;0.00434613534385;0.0;3.0994167918
884.079494651;27.7660202811;0.00427503549129;0.0;1.36631558984
979.618541338;19.7466593159;0.000779335640601;0.0;-1.03763979556
980.795613781;27.2635640798;0.00313341520415;0.0;-2.71198417724
1175.11065638;25.0593808663;0.00354504828591;0.0;2.8216044392
1177.66098;15.6803591464;0.000261668553522;0.0;1.37331731653
1179.08327587;22.8559464224;0.00366129526948;0.0;-2.55571928427
2168.85406704;17.6210830298;0.00211972168039;0.0;-0.339341150092
2368.31880157;15.588082103;0.00207020350229;0.0;-1.39588685944
2569.35296604;5.80268610845;0.000899516870349;0.0;-2.66913970281
2657.58435463;7.66604829744;0.00368475218093;0.0;2.70574061743
2744.73676016;7.77594277027;0.00127511223065;0.0;0.22857536516
2952.58813586;3.76707390501;0.00062621028941;0.0;-1.14092582904
2954.79514669;5.47065187573;0.00338239220103;0.0;1.47303335336
3137.14328611;4.75122143201;0.00211618973278;0.0;0.146568512718
3530.28548233;5.4035383032;0.00122205296259;0.0;1.10665695259
4316.76605352;2.61901377839;0.000932520375662;0.0;-0.949733680737
4847.38050224;1.1048200723;0.00232037176446;0.0;1.82050899341
5056.50703975;0.785855883977;0.000243770525982;0.0;-0.0464731454048
5056.6541738;0.738626145708;6.09408582407e-05;0.0;-1.4653711968
5059.98921239;1.05738691206;0.00225314272365;0.0;0.739813791703
5949.85597989;0.730495473028;0.00148543899314;0.0;0.567582173407
6252.46168732;0.456491810545;0.00130607060156;0.0;-2.67766242339
