0.000000000000000000e+00;1.000000000000000000e+00;9.824523925781250000e+01;8.438414209413155342e-01;1.628011575830875524e+00;5.844811702581774737e-01;5.949206034547870059e-03;5.364122730031068986e-01;9.468451234393877045e-04;1.659719041396801043e-01;7.697624250349188561e-03;4.707858515606428429e-01;0.000000000000000000e+00
0.000000000000000000e+00;2.000000000000000000e+00;1.963222503662109375e+02;1.167453972551466324e+00;4.551767361079295249e+00;7.421769627392585944e-01;3.780401667945605584e-03;4.111091723638672368e-01;6.016695034223168426e-04;4.435137614527326910e-01;7.104236334178225531e-01;1.028112485952972888e+00;0.000000000000000000e+00
0.000000000000000000e+00;3.000000000000000000e+00;2.942310333251953125e+02;5.397316121830882940e-01;9.035236784771205620e-01;1.574379922674441934e+00;5.350828921347591284e-03;7.945520158725918880e-02;8.516105636601179699e-04;1.141466068202134920e+00;1.358542459701143512e+00;3.995798186811079789e-01;0.000000000000000000e+00
0.000000000000000000e+00;4.000000000000000000e+00;3.926445007324218750e+02;2.185975108190128802e-01;3.452590241622335299e+00;7.627173808573526337e-01;1.942513850148449780e-03;6.116253153616412613e-02;3.091606665007566048e-04;5.823937287658488282e-01;7.826331507484787231e-01;1.094929059593591880e+00;0.000000000000000000e+00
0.000000000000000000e+00;5.000000000000000000e+00;4.908897399902343750e+02;5.794627486122768539e-02;-7.427476740698981672e-01;9.459509400012875435e-01;1.927013060040949416e-03;1.608747869594951210e-02;3.066936394842018922e-04;5.875104649097691034e-01;9.529718594814947652e-01;8.972859304552152082e-01;0.000000000000000000e+00
1.000000000000000000e+00;1.000000000000000000e+00;1.041332244873046875e+02;1.353425741902595680e+00;1.962872196729505525e+00;4.685485673944346230e-01;4.499510792077290877e-03;5.872378388064708465e-01;7.161192004318328932e-04;3.346967753018690872e-01;3.406163016119896358e-01;2.142560237258699096e-01;0.000000000000000000e+00
1.000000000000000000e+00;2.000000000000000000e+00;2.084346771240234375e+02;8.686803702784728909e-01;4.125103484255575381e+00;6.077042737118213411e-01;2.915562237996623292e-03;3.712740170087389657e-01;4.640260921121248179e-04;3.420949980898856935e-01;6.512826914406969481e-01;9.090742065050216869e-01;0.000000000000000000e+00
1.000000000000000000e+00;3.000000000000000000e+00;3.125679016113281250e+02;4.707725356961759977e-01;8.169878736546151154e-01;1.154309601147642139e+00;3.692988292134369126e-03;9.666746240181951777e-02;5.877572399507662373e-04;8.127390655042786571e-01;1.253407230233040348e+00;1.405801594067344062e+00;0.000000000000000000e+00
1.000000000000000000e+00;4.000000000000000000e+00;4.167011260986328125e+02;1.193370165998755561e-01;3.454190836791028563e+00;1.013482841870352757e+00;2.432157674636238262e-03;4.170600397574877882e-02;3.870898872967440743e-04;4.477472181354468228e-01;6.786935439206519538e-01;1.764466753121345821e+00;0.000000000000000000e+00
1.000000000000000000e+00;5.000000000000000000e+00;5.210025787353515625e+02;4.272493887412468633e-02;-1.011712103018777231e+00;1.135979981182718479e+00;2.180373049093391885e-03;7.562444861515044831e-03;3.470171276535040611e-04;9.470121479923371277e-01;1.058060364421951727e+00;1.085081543922632008e+00;0.000000000000000000e+00
