0.000000000000000000e+00;1.000000000000000000e+00;5.543117523193359375e+01;2.932236430652796457e+02;-7.279591887510674653e-01;5.030812742451520325e-01;9.075782213531884135e-03;9.148418528826177010e+01;1.444454094817832152e-03;2.568839735468865793e-01;3.760851592621847206e-01;7.343269328728350143e-01;0.000000000000000000e+00
0.000000000000000000e+00;2.000000000000000000e+00;1.102735519409179688e+02;8.258028974227382832e+02;2.899861477602788895e+00;3.972690070395024642e-01;3.602577409063145372e-03;2.733204115154774740e+02;5.733679082760021264e-04;2.393787819341935685e-01;2.516804603325520362e-01;3.895322359882216201e-01;0.000000000000000000e+00
0.000000000000000000e+00;3.000000000000000000e+00;1.657047271728515625e+02;1.049448092117514534e+03;3.450139989226137516e-01;5.365775473285286923e-01;3.238154737545951862e-03;2.491413979808774286e+02;5.153682645348119052e-04;3.486999157277177463e-01;4.599072806015843118e-01;7.280180231903272681e-01;0.000000000000000000e+00
0.000000000000000000e+00;4.000000000000000000e+00;2.210517883300781250e+02;2.754124204029532166e+02;-9.527112345391830495e-01;8.186390046514656627e-01;3.703381053081826208e-03;6.758775317439918240e+01;5.894112983683987526e-04;3.364792333679607061e-01;6.209428641635412749e-01;1.377733926917412477e+00;0.000000000000000000e+00
0.000000000000000000e+00;5.000000000000000000e+00;2.760623931884765625e+02;1.085287165846910540e+02;8.118222949638862485e-01;1.056703807324905986e+00;3.827771668281745258e-03;2.567263969550989344e+01;6.092086689847277204e-04;3.500431671667620925e-01;7.377366405092228296e-01;1.042514610292566868e+00;0.000000000000000000e+00
0.000000000000000000e+00;6.000000000000000000e+00;3.330076217651367188e+02;4.285021393088788386e+02;-1.434267693238271857e+00;3.551478388401605013e+00;1.066485616628435121e-02;2.041164804580107628e+01;1.697362131140378724e-03;1.765808466300835988e+00;1.474536756590182351e+00;4.526684202802989887e+00;0.000000000000000000e+00
0.000000000000000000e+00;7.000000000000000000e+00;3.889434814453125000e+02;6.173367567124853394e+02;4.115122451512051249e+00;4.161592677141564778e+00;1.069973627447644120e-02;1.704734698279833438e+01;1.702913448705758656e-03;3.046028811750422172e+00;1.553270602709332149e+00;4.554279297189828490e+00;0.000000000000000000e+00
0.000000000000000000e+00;8.000000000000000000e+00;4.434494018554687500e+02;1.243066718761715919e+02;4.633250621796120683e+00;1.436994058561390730e+01;3.240491592837333595e-02;2.871842300464760189e+00;5.157333961483963683e-03;3.640847787179190220e+00;1.677256580066730063e+00;7.867300738341368449e-01;0.000000000000000000e+00
0.000000000000000000e+00;9.000000000000000000e+00;5.023292541503906250e+02;1.266581766870919097e+02;4.176749599410978675e+00;7.778299906610151915e+00;1.548446530307277975e-02;3.336666338444486346e+00;2.464421710407065265e-03;3.192927987244015497e+00;1.619320975682203789e+00;3.542220156453315560e+00;0.000000000000000000e+00
0.000000000000000000e+00;1.000000000000000000e+01;5.593585968017578125e+02;1.951146491839185444e+02;-7.041699785678945389e-01;1.049231107268632535e+01;1.875775420754801498e-02;3.324166926987160320e+00;2.985375999808328757e-03;4.937143211627804895e+00;1.612633162289126121e+00;3.524372650955608144e+00;0.000000000000000000e+00
